,0
725,"Қарағандыда болған өрт салдарынан 6 жастағы бала мен екі әйел қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ Төтенше жағдайлар жөніндегі"
726,"Парламент Мәжілісінің депутаттары өрт сөндірушілердің жалақысын көтеруді сұрауды, - деп хабарлайды Tengrinews.kz тілшісі. "
727,"""АрселорМиттал Теміртау"" АҚ өкілдері комбинатта болған өрттің салдарын айтып берді, - деп хабарлайды Tengrinews.kz тілшісі."
728,Ішкі істер министрі Қалмұханбет Қасымов Кемероводағы төтенше жағдайдан кейін Қазақстанның сауда орталықтарында жүргізілген тексерістің қорытындысын
729,"Теміртаудағы металлургия комбинатында болған апатты тергеу үшін ҚР Инвестициялар және даму министрлігі комиссия құрды, - деп хабарлайды Tengrinews.kz"
730,"Теміртауда ""АрселорМиталл"" АҚ металлургия комбинатында өрт болды, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК баспасөз қызметіне"
731,"АҚШ-тың Калифорния штатының солтүстігінде орналасқан Парадайс қаласы орман өрті салдарынан жойылып, мыңдаған үй өртеніп кетті, - деп хабарлайды"
732,Ақтөбе облысының қылмыстық істер жөніндегі мамандандырылған ауданаралық сотында Өзбекстанның 52 азаматы қаза болған автобустағы өртке кінәлілерге
733,"Бүгін түсте Алматы барахолкасындағы ""Адем"" сауда орнының артындағы қоймалардан өрт шыққаны туралы хабарланды. Өрт Жетісу ауданы Москвин"
734,"Алматы барахолкасындағы ""Адем"" сауда орнының артындағы қоймалардан өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
735,"Әл-Фараби даңғылының бойында орналасқан ""Қазақфильм"" АҚ территориясындағы декоративті контейнер өртенді, - деп хабарлайды Tengrinews.kz тілшісі"
736,"Ақтөбеде инженер, мұғалім Амидулла Құрманбаев орманды дала өрттерін сөндіруге арналған қондырғы ойлап тапты, - деп хабарлайды"
737,"Алматыда Төле би көшесіндегі екі қабатты ғимараттан өрт шықты, - деп хабарлайды СТВ телеарнасындағы ""Территория происшествий"" бағдарламасының"
738,ҚР ІІМ Төтенше жағдайлар комитетінің өкілдері 25 қазанда Алматының Жароков көшесінің бойында орналасқан кафеде болған алапат өрттің алдын ала
739,"Алматыда полиция көлігі өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. Оқиғаның видеосы әлеуметтік желіде пайда болды."
740,"Алматыда түнгі уақытта ""Динара"" кафесі өртеніп кетті. Куәгерлер Tengrinews.kz тілшісіне өрт туралы және өрттен кейінгі жағдайды мәлімдеді. "
741,"Бүгін түнде Алматыда Алмалы ауданы, Жароков көшесінде орналасқан ""Динара"" кафесінде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі қалалық"
742,"Алматыда 22 қазанда таңертең Жетісу 3 ықшамауданында орналасқан ""Магнум"" сауда орталығынының маңында өрт шықты, - деп хабарлайды Tengrinews.kz"
743,"Ақмола облысының полиция қызметкерлері ер адамды өрттен құтқарып қалды, - деп хабарлайды Tengrinews.kz тілшісі ІІД баспасөз қызметіндегілерге"
744,"Алматыдағы Науаи көшесінде орналасқан кешендегі өрт кезінде 73 адам эвакуацияланды, олардың жетеуі бала, - деп хабарлайды Tengrinews.kz тілшісі."
745,"Ақтөбе орталығында тоғыз қабатты үйде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі. Оқиғаның куәгерлері әлеуметтік"
746,"Алматыда көпқабатты үйдің ауласында автокөлік өртеніп кетті, - деп хабарлайды СТВ телеарнасының ""Территория происшествий"" бағдарламасы."
747,"Астанада жатақхана етіп жабдықталған контейнерлер өртенді, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІД Төтенше жағдайлар комитетінің ресми"
748,"22 қыркүйекте таңғы 05:00-де Алматыда  ""Шашлычный двор"" кафесінің шатыры өртенді, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ төтенше"
749,"Павлодар облысындағы Ертіс ауылындағы мектепте өрт болды, - деп хабарлайды Tengrinews.kz тілшісі."
750,"Алматы әуежайының маңында қураған ағаштар өртеніп жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
751,"Куәгерлер Астанадағы ""Жастар"" театрынан шыққан қою түтін туралы мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі. "
752,"Астана қаласында қысқа тұйықталудан тұрғын үйде электрлік кабель өртенді. Тұрғындар өз күштерімен үйді тастап шыққан, алайда 2018 жылы туған"
753,"Қостанайда көпбалалы отбасы өрттен зардап шегіп, көмек сұрап отыр, - деп хабарлайды Tengrinews.kz тілшісі ""Алау"" порталына сілтеме жасап."
754,"Алматыда өрт сөндірушліре алапат өртті сөндірді, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД ресми өкілі Сандуғаш Баймұхамбетоваға"
755,"Жексенбіде, 19 тамызда кешкі уақытта Алматының Марков пен Попов көшелерінің қиылысында (Бостандық ауданы) жекеменшік үй өртенді. Куәгерлер"
756,"Өзбекстанның 52 азаматы қаза болған автобустың өртеніп кету дерегі бойынша қозғалған іс бойынша сот отырысы Ырғыз ауданында емес, Ақтөбеде өтетін"
757,Ресейлік тележүргізуші Андрей Малахов 48 адамды өртеніп жатқан автобустан аман алып қалған қазақстандық Ержан Амархановты өз бағдарламасына
758,"Алматыда ""Байсат"" базарынан өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
759,"Қостанай облысында 5 тамызда болған жол апатынан әйел адам қаза тапты, - деп хабарлайды Alau.kz."
760,"Жоғалғанына 8 тәулік өткен өрт сөндіруші Алматыдан табылды, - деп хабарлайды Tengrinews.kz тілшісі қалалық ІІД баспасөз қызметіне"
761,"Алматыда жер үйлердің бірінен өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
762,"Тергеу Кемеровтегі ""Зимняя вишня"" сауда орталығының иесі Юлия Богданованың өрт сөндіру қызметі жүйесінде ақау болғанын біле тұра жөндеу"
763,"Грекияда дүйсенбіде бірнеше ірі өрт шығып, соның салдарынан 70 адам қайтыс болды. Аттикте төтенше жағдай жарияланды, - деп хабарлайды РИА Новости."
764,"Қарағандыда жиһаз дүкенін өртеді деген күдікті ұсталды, - деп хабарлайды Tengrinews.kz тілшісі Қарағанды облыстық ІІД баспасөз қызметіне сілтеме"
765,"Петропавл қаласында ""Қызылжар"" коммуналдық базары өртенді, деп хабарлады ""Хабар 24"" телеарнасы."
766,"Алматыда Hyundai Sonata автокөлігі өртеніп кетті, - деп хабарлайды СТВ арнасындағы ""Территория происшествий"" бағдарламасының тілшісі."
767,"Қазавиақұтқару тікұшағы ""Ақ Жайық"" резерватында шыққан өртті сөндіруге тартылды, - деп хабарлайды Tengrinews.kz тілшісі ҚР Төтенше жағдайлар"
768,"Шымкентте айыппұл тұрағында 45 көлік өртеніп кеткен. Болған өрт ҚР Қылмыстық кодексінің 202-бабы (""Бөтеннің мүлкін қасақана жою немесе бүлдiру"")"
769,"Шымкентте өртеніп кеткен көлік иелеріне қалалық айыптұрағы залал мөлшерін өтеп береді, - деп хабарлайды Otyrar.kz. "
770,"Шымкентте айыптұрақта 45 көлік өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі Қазақстан ІІМ ТЖК баспасөз қызметіне сілтеме жасап. "
771,Алматыда 15 жастағы қыз өртеніп жатқан үйден сал ауруына шалдыққан інісін алып шықты. Екеуі де күйік алған. Бұл туралы балалардың анасы Оксана
772,Прокуратура өкілдері Ақтөбе облысы Ырғыз ауданында Өзбекстанның 52 азаматы қаза болған автобустың өртеніп кету дерегі бойынша қозғалған істі
773,"Түркістан облысы Сарыағаш ауданы Жемісті ауылында төрт үй өртеніп кетті, үй аулаларының бірінде тұрған өртенген көлік ішінен үш жасар баланың"
774,"Түркістан облысында өрттен бала қайтыс болды, - деп хабарлайды Tengrinews.kz тілшісі"
775,"Ақтау қалалық полиция қызметкерлері 35 жастағы тұрғынның қайтыс болу себептерін анықтап жатыр, - деп хабарлайды Lada.kz."
776,"Алматыда құтқарушылар ірі өртті сөндірді, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ Төтенше жағдайлар жөніндегі комитеттің"
777,"Алматыдағы Құлжа тасжолында қоймалар өртеніп жатыр, - деп хабарлайды Тengrinews.kz тілшісі қалалық ТЖД ресми өкілі Сандуғаш Баймұхамбетоваға"
778,"Алматы облысында жер үй өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. Өрттің видеосы әлеуметтік желілерде тарап кетті."
779,"Ленинград облысында өрт кезінде қырғызстандық әйел қаза болды, - деп хабарлайды 47news.ru порталы."
780,"Алматыда салынып жатқан көпқабатты ғимарат өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
781,"Астанада бесқабатты тұрғын үйдің шатыры өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
782,"Шымкентте салынып жатқан мешіттен өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
783,"Астанада көпқабатты үйден өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі. Бұл мәліметті ҚР ІІМ Төтенше жағдайлар комитетінің баспасөз қызметі"
784,Сауд Арабиясы құрамасының футболшыларын Уругваймен Дондағы Ростовта өтетін матчқа тасымалдаған ұшақтың қозғалтқышында өрт шыққан. Төтенше жағдайдың
785,"Таразда ойын кезіндегі белгісіз жағдайда балалар алты жастағы ұлды өртеген, - деп хабарлайды Tengrinews.kz тілшісі Жамбыл облысының ТЖД-нің"
786,"Алматы орталығында бес қабатты үйден өрт шығып, 100 адам эвакуацияланған, - деп хабарлайды Tengrinews.kz тілшісі ҚР ТЖК баспасөз қызметіне"
787,"Павлодарда өрт кезінде әйелі мен кішкентай балаларынан айырылған ер адам жерлеу рәсіміне көмек көрсетуді сұрайды, - деп хабарлайды Tengrinews.kz тілшісі."
788,"Кемерово ТЖММБ басшысы Александр Мамонтов пен Кемерово ТЖМ қадағалау бөлімінің басшысы Григорий Терентьевке ""Зимняя Вишня"" сауда орталығындағы"
789,"Атырау облысы Индер ауданында тепловоз рельстен шығып кетіп, өртенді, - деп хабарлайды ""Мой Город"". "
790,"Алматы-Астана тас жолында жолаушылар автобусы өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. "
791,"Қостанайдағы ""Бәйтерек"" екі қабатты фитнес-клубы отқа оранды, - деп хабарлайды Tengrinews.kz тілшісі ІІМ ТЖК баспасөз қызметіне"
792,"Куәгерлердің айтуынша, Комсомольское кен орнында 20 мамырда төтенше жағдай болды, деп хабарлады Lada.kz."
793,"Көкшетауда ""Триумф"" сауда үйінен өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК баспасөз қызметіне сілтеме жасап. "
794,"Қарағандыда балабақшалардың бірінде өрт шықты. Мектепке дейінгі мекеменің тәрбиешілері мен әкімшілігі балабақшадан түтін шығып жатқанын байқап,"
795,"Шымкент орталығында элиталық мейрамхана өртке оранды, - деп хабарлайды Tengrinews.kz тілшісі. "
796,"Оралда адамдар өрттен қашып, екі қабатты тұрғын үйдің терезесінен секірген, - деп жазады ""Мой город""."
797,"Бішкектегі Орто-Сай базарында орналасқан ""Каухар"" бизнес-орталығы өртеніп жатыр, деп хабарлады ""Спутник-Кыргызстан"". "
798,"Елордадағы мектептен өрт шықты, жиһаз бен жеке заттар өртенген, - деп хабарлайды Tengrinews.kz тілшісі. Бұл мәліметті ҚР ІІМ ТЖК өкілдері"
799,"Бразилияның Сан-Паулу қаласында көппәтерлі 26 қабатты тұрғын үйде өрт шықты, - деп хабарлайды The Tribune."
800,"Кемеровадағы ""Зимняя вишня"" сауда орталығында болған өртті сөндіру кезінде селсоқтық танытты деп айыпталған өрт сөндіру қызметінің басшысы Сергей"
801,"Алматыда КамАЗ орталығы маңында өрт болды, - деп хабарлайды Tengrinews.kz тілшісі."
802,"Риддерде өрт шыққан жерге бара жатқан өрт сөндіру қызметінің көлігі аударылып кетті, - деп хабарлайды Tengrinews.kz тілшісі ШҚО ТЖД баспасөз"
803,"Павлодар маңында өрттің салдарынан бірнеше көлік жол апатына түсті, деп хабарлайды pavlodarnews.kz."
804,"Астанада жеке үйден өрт шықты, - деп хабарлайды Tengrinews.kz."
805,"Башқұртстанның Стерлитамак қаласында оқушы меткеп сыныбында өрт қойған, - деп хабарлайды РИА Новости жедел қызметтегі мәлімет көзіне сілтеме"
806,"Астанадағы ""Абу-Даби Плаза"" құрылысында болған өрттің мән-жайы анықталды, - деп хабарлайды Tengrinews.kz тілшісі."
807,"Қазнет қолданушылары Астанадағы ""Абу-Даби Плаза"" құрылысынан шығып жатқан түтіннің видеосын жариялап жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
808,"Ақмола облысында автобус өртенді. Көкшетау ІІБ ЖПҚ қызметкерлері автобустағы 25 жолаушыны эвакуациялады, - деп хабарлайды Tengrinews.kz тілшісі"
809,"Таразда тұрғын үйде шыққан өрттен екі бала мерт болды. Бұл туралы Жамбыл облысының ТЖД өкілдері мәлімдеді, - деп хабарлайды Tengrinews.kz тілшісі. "
810,"""Зимняя вишня"" сауда орталығында шыққан өртті сөндіру кезінде болған өрт сөндіру қызметінің командиріне қатысты салғырттық танытқаны үшін қылмытық"
811,"Бас прокуратура өкілдері 52 адамның Ақтөбе облысында өртенген автобуста мерт болуына қатысты қылмыстық іске қатысты пікір білдірді, - деп хабарлайды"
812,"Алматыдағы ""Көкжиек"" ықшамауданында көпқабатты үй өртенді. Өртенген 31-ші және 32-ші үйдегі пәтер иелері Tengrinews.kz тілшісіне қанша залал"
813,"Бүгін, 6 сәуірде MART ойын-сауық орталығынан өрт шықты. Бұл туралы Қостанай облысындағы Төтенше жағдайлар департаменті Өрт сөндіру қызметінің"
814,"Алматыдағы ""Көкжиек"" ықшамауданында көпқабатты үйде шыққан өрт салдарынан 300 адам эвакуацияланды, - деп хабарлайды Tengrinews.kz тілшісі"
815,"Алматыдағы ""Көкжиек"" ықшамауданында көпқабатты үйден өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
816,Еңбек және халықты әлеуметтік қорғау вице-министрі Нұржан Әлтаев Атырау облысы Қарабатандағы жатақханада шыққан өртке қатысты жүргізілген тергеудің
817,"Аягөз-Семей тасжолында автобус өртеніп кетті, - деп хабарлайды ""Устинка Live"". Оқиға 2018 жылдың сәуірдің 1-нен 2-не қараған түні Жарма ауданында"
818,"Атырауда туысының үйін өртемек болған ер адамға қатысты сот отрысы өтті, - деп хабарлайды ""Мой Город"". "
819,Отставкаға кеткені жайлы 1 сәуірде таңғы уақытта белгілі болған Кемерово облысының губернаторы Аман Төлеев сауда үйінде болған алапат өртке
820,"Аман Төлеев Кемеров облысының губернаторы қызметінен мерзімінен бұрын, өз қалауымен кетті, деп хабарлады РИА Новости."
821,"Кемеровадағы ""Зимняя вишня"" сауда орталығында болған өртте отбасынан айырылған Игорь Востриков өрт басталған алғашқы минуттар түсірілген"
822,"Кемеровода өртенген ""Зимняя вишня"" сауда орталығындағы ""Кемеровский кондитерский комбинат"" компанияның бас директоры Юлия Богданова ұсталды,"
823,"Кемеровтегі сауда орталығында болған өрттен зардап шеккендердің саны 79 адамға жетті, - деп хабарлайды РИА Новости жедел қызметтегі дереккөздеріне"
824,Кемеров облысының губернаторы Аман Төлеев тұрғындарға үндеу жасады. Жазба облыстық әкімшіліктің баспасөз қызметінің YouTube арнасында жарияланды.
825,"Желі қолданушылары Кемеровтегі ""Зимняя вишня"" сауда орталығында болған өрттен кейін пайда болған видеоны талқылап жатыр. Видеода қара түсті"
826,"Кемерово қаласы әкімшілігінің өкілдері ""Зимняя вишня"" сауда орталығында болған төтенше жағдайдан кейін із-түссіз жоғалып кеткен және өрттен"
827,"Кемеров облысының вице-губернаторы Сергей Цивилев ""Зимняя вишня"" сауда орталығында болған қайғылы жағдай үшін тұрғындардан тізерлеп тұрып кешірім"
828,"Кемеровтегі сауда орталығында болған өрттен Қазақстан тумасы мен оның қызы және үш немересі қаза тапқан, - деп хабарлайды Tengrinews.kz тілшісі."
829,"Кемеровтегі ""Зимняя вишня"" сауда орталығында болған өрттен қаза тапқандардың 41-і балалар , - деп хабарлайды РИА Новости өңірлік жедел"
830,"Алматыда барлық сауда-көңіл көтеру орталықтарына, базарларға, вокзалдар мен мектептерге, ауруханаларға, балабақшаларға, сонымен қатар адамдар"
831,"Премьер-министр Бақытжан Сағынтаев Кемеровтегі қайғылы оқиғадан кейін барлық қазақстандық сауда орталығын тексеруді тапсырды, - деп хабарлайды Tengrinews.kz"
832,"Кемеровте ""Зимняя вишня"" сауда орталығында болған өрттен кейін жаппай митинг өтіп жатыр, - деп жазады Mash."
833,"Ресей президенті Владимир Путин Кемеровтегі 64 адамның өліміне әкеп соққан ""Зимняя вишня"" сауда үйінде болған өрттің неден шыққанына қатысты"
834,"Астана әкімдігінде сауда орталықтарындағы қосымша қауіпсіздік шаралары мен адамдар көп жиналатын орындар туралы мәселе талқыланды, - деп"
835,"Әлеуметтік желі қолданушылары Кемеров қаласындағы қайғылы оқиға болған жерден суреттер жариялап жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
836,Төтенше жағдайлар комитетінің өкілдері ойын-сауық орталықтарын және басқа да қоғамдық нысандарды тексеру тәртібі қалай жүргізілетінін түсіндіріп
837,"Ресейдің Тергеу комитеті Кемерово қаласындағы сауда орталығында шыққан өрт салдарынан қаза тапқандар саны 37 адамға жеткені туралы растады,"
838,"Петропавлда жатақхана өртеніп, 150 адам эвакуацияланды және 5 адам құтқарылды, - деп хабарлады Tengrinews.kz тілшісі СҚО ТЖД баспасөз қызметіне"
839,"Қарабатандағы ""Газ турбиналы электрстансасы"" құрылыс алаңындағы болған апат жағдайын түсіндіру жөніндегі комиссия жұмысы жалғасып жатыр, - деп"
840,"Астана тұрғыны пәтерінің өртеніп, оның ішінде болған 15 миллион теңге мен 8 мың долларының жоғалғанын айтты, - деп хабарлайды Tengrinews.kz."
841,"Астанада болған өрттен әйел адам мен баланың денесі табылды, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД баспасөз қызметіне сілтеме"
842,"Алматыда жатақханалардың бірінде өрт шығып, 230 адам эвакуацияланды, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД ресми өкілі Сандуғаш"
843,"Қостанайда 6 наурызда ""Наурыз"" ықшамауданындағы көпқабатты үйлердің бірінде өрт шықты. Төртінші қабатта орналасқан бір бөлмелі пәтердің балконы"
844,"Шымкентте газ баллонының жарылуы салдарынан үй өртеніп, 60 жастағы ер адам зардап шекті, - деп хабарлайды Otyrar.kz."
845,"Жезқазғанда бес қабатты үйден шыққан өрттен әйел адам қаза болды. Өртке темекі тұқылы себеп болуы мүмкін, - деп хабарлайды Tengrinews.kz тілшісі."
846,"Қабарабатанда өрт шалған жатақхананың шығаберіс есігін жалын шарпығандықтан, жұмысшылар қосалқы есіктен шығып, терезеден секіруге мәжбүр болған."
847,Қарабатанда жатақханада болған өрттен зардап шеккендердің бірі ауруханада қайтыс болды. Бұл туралы Tengrinews.kz тілшісіне Атырау облыстық
848,Қарабатанда болған өрт салдарынан қаза тапқандардың отбасына материалдық көмек көрсетіледі. Бұл туралы өңірлік коммуникациялар қызметінде
849,"Желіде Астанадағы тұрғын үй кешенінде шыққан өрттің видеосы таралып жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
850,Атырау облысындағы Қарабатан ауылында өрт салдарынан қаза болған адамдар саны артып отыр. Бұл туралы Tengrinews.kz тілшісіне ҚР ІІМ ТЖК
851,"Бакуде наркологиялық диспансерде болған өрттен 30 адам қаза тапты, - деп хабарлайды РИА Новости жергілікті АПА агенттігі мен Әзірбайжанның"
852,"Петропавлда өрт салдарынан бес жасар егіз бала қайтыс болды. Олармен бірге анасы да қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі."
853,"Жұмысшылар екі баланың анасын зорлап, оны өртеп жіберген, - деп хабарлайды Daily Mail. "
854,"Ішімдікке мас болған ер адам балдызының үйіне келіп, баспанасын өртеп жіберген, - деп хабарлайды Tengrinews.kz тілшісі Атырау қалалылқ"
855,"Астанада салынып жатқан медресе мұнарасының жылу ұстауға арналған материалдары өртенді, - деп хабарлайды Tengrinews.kz тілшісі. ТЖД баспасөз"
856,"Зеленов ауданындағы Владимировка ауылының маңында Volvo маркалы жүк көлігі өртенді, деп хабарлады ""Мой город""."
857,"Астанада № 1 балалар үйінің ғимаратынан өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
858,"Оңтүстік Қазақстан облысында өртеніп кеткен көліктің жүксалғышынан ер адамның денесі табылды, - деп хабарлайды Tvk-uko.kz."
859,"Алматы облысы Түрген ауылындағы Архангел Михаил шіркеуінде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
860,"Атырау облысында бір күнде 4 көлік өртеніп кеткен, - деп хабарлайды ""Мой Город""."
861,"Алматыда ірі өрт болды. Супермаркет жанып кетті, - деп хабарлайды Tengrinews.kz тілшісі ҚР ІІМ ТЖК ресми өкілі Руслан Иманқұловқа"
862,"Рудный қаласындағы автовокзалда ашық жерде тұрған GSUH 290 M 12 маркалы автобус өртенді, - деп хабарлайды ""КН"" порталы.  Өрт аккумулятор"
863,"Кеше кешкі уақытта, 30 қаңтарда әлеуметтік желі қолданушылары Астанадағы ""Сәлем"" базарында алапат өрт шыққанын хабарлады. Оқиғаның видеосы"
864,"Куәгерлер Алматы - Хоргос тасжолында жүк және жеңіл көліктің өртеніп жатқанын видеоға түсіріп алған, - деп хабарлайды Tengrinews.kz тілшісі."
865,"Оңтүстік Корея президенті Мун Чжэ Ин Мильян қаласында орналасқан ауруханадағы өртке байланысты жедел түрде жиын өткізеді, - деп"
866,Ақтөбе облысы Ырғыз ауданында автобуспен болған төтенше жағдайдан аман қалғандар ауруханадан шығарылды. Бұл туралы Облыстық денсаулық сақтау
867,"Шымкентте № 22 жолаушылар автобусы өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі. Оқиға Жібек жолы көшесінің бойында Балдырған"
868,"Ақтөбе облысында автобуста тірідей жанып кеткен адамдардың аты-жөндері белгілі болды, - деп хабарлады КТК."
869,"ІІМ өкілдері Ақтөбе облысында 52 адам мерт болған автобуста өрттің неден шыққанын айтты, - деп хабарлайды Tengrinews.kz тілшісі."
870,"ҚР Инвестициялар және даму министрлігінің өкілдері ""Самара - Шымкент"" автожолында болған төтенше жағдайға қатысты түсінік берді, - деп хабарлайды"
871,Ақтөбе облысында өртенген автобус Қазан қаласына бара жатқан. Бұл туралы Tengrinews.kz тілшісіне жедел штабтың шұғыл желісіндегілер
872,"Өзбекстан Ақтөбе облысында қаза тапқандардың денесін алып кету үшін ұшақ дайындап жатыр, - деп хабарлайды Tengrinews.kz тілшісі. "
873,"Ақтөбе облысында болған өрттен зардап шеккендер орта деңгейдегі күйік алған, - деп хабарлайды Tengrinews.kz тілшісі. "
874,"Ақтөбе олысында өртеніп кеткен автобус салонында барлығы 57 адам болған. Алдын ала мәлімет бойынша, олардың екеуі Қазақстан, ал қалғандары Өзбекстан"
875,"Ақтөбе облысында болған төтенше жағдайдан аман қалғандардың аты-жөні анықталды , - деп хабарлайды Tengrinews.kz тілшісі."
876,"Ақтөбеде өртенген автобустың суреттері мен видеолары пайда болды, - деп хабарлайды Tengrinews.kz тілшісі."
877,"Қарағанды тұрғыны туған анасы мен әжесін өлтірді деген күдікке ілінді, - деп хабарлайды Tengrinews.kz тілшісі. "
878,"Қостанай облысында ер адам өрт кезінде үш жасар қызын құтқарамын деп қаза тапты, - деп хабарлайды alau.kz  өңірлік ТЖД баспасөз қызметіне"
879,"Павлодарда жолаушылары бар трамвай өртенді, - деп хабарлады pavlodarnews.kz."
880,"Астанада EXPO аумағында декорациялық қуыршақ жанып кетті, - деп хабарлайды Tengrinews.kz тілшісі. Редакциямызға оқырмандардан суреттер"
881,Алматы облысының аумағында 2017 жылдың 12 айында 181 миллион 106 мың теңге материалдық шығынын құрайтын 1 964 өрт тіркелген. Өртте 26 адам қаза
882,"Талдықорғанда ""Карағаш"" сауда орталығы өртеніп жатыр. Өрт барлық үш қабатқа жеткен, - деп хабарлайды Tengrinews.kz тілшісі."
883,"Бурабайда қонақүй кешені өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
884,Тұрғын үй инспекциясы елорданың көпқабатты үйлерінің біріндегі лифт жұмысы олқылығының себептерін анықтап жатыр. Тұрғын үй инспекциясының
885,"Астанада сауда орталықтарының бірінің маңында автокөлік өртеніп кетті, - деп хабарлайды Тengrinews.kz тілшісі."
886,"Алматыда ""Үш-қоңыр"" базарындағы техникалық қызмет көрсету орталығында өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі. Төтенше жағдайдың суреттерін"
887,"Алматы-Бішкек тасжолында жүк көлігі өртеніп, күлге айналды, - деп хабарлайды Tengrinews.kz."
888,"Астанада Орталық саябақта жаңажылдық шырша өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
889,"Астанадағы ""Евразия"" сауда орталығында өрт болды, - деп хабарлайды Tengrinews.kz тілшісі."
890,"Алматы облысында әкесі өртеп жіберген қызға шұғыл қан керек, - деп хабарлайды КТК телеарнасы."
891,"Алматы облыстық Ішкі істер департаментінің өкілдері әкесі өртеп жіберген қыз бен балаға қатысты жаңа деректі айтты, - деп хабарлайды Tengrinews.kz"
892,"Алматы маңында ер адам екі баласы мен өзін өртеп жіберген, - деп хабарлайды Тengrinews.kz тілшісі."
893,"Алматыда Райымбек даңғылының бойында орналасқан базарлардың бірінде алапат өрт шықты, - деп хабарлайды  Tengrinews.kz тілшісі қалалық"
894,"Астанада Павлодардан келген жігіт өз-өзіне от қойған. Оқиға сейсенбі күні, 19 желтоқсанда кешкі уақытта болған. Бұл туралы Tengrinews.kz тілшісі"
895,"Алматыда Пентхаус өртенді, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖК баспасөз қызметіне сілтеме жасап. Алматы ТЖК ""101"" кезекші"
896,Өрттің шыққанын онлайн режимінде қалалық Ахуал орталығының бейне-бақылау камералары тіркеген. Құрбандар мен зардап шеккендер жоқ деп хабарлайды
897,"Қостанай облысында өрт сөндіруші жанып жатқан газ баллонын пәтерден өзі алып шықты, - деп хабарлайды Tengrinews.kz тілшісі."
898,"Алматыда ІІД Әкімшілік полиция басқармасының ғимаратында өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі. Ғимарат Байтұрсынов пен Тимирязев"
899,"Алматыда Жандосов-Саин көшелерінің аумағында өрт болды, - деп хабарлайды Tengrinews.kz тілшісі Алматы қалалық ТЖД ресми өкілі Сандуғаш Баймұхамбетоваға"
900,"Астанада ""Еуразиялық банк"" АҚ филиалының бұрынғы директоры сот алдына келді, - деп хабарлайды Tengrinews.kz тілшісі елордалық соттың баспасөз"
901,"Алматыда балалар өрт сөндірушілерге отты тоқтатуға көмектесті, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД баспасөз қызметіне сілтеме"
902,"Астанада ""Көкшіл орамы"" тұрғын үй кешенінде шыққан өрттен екі бала құтқарылды, - деп хабарлайды Tengrinews.kz тілшісі. "
903,"19 қараша кешкісін Астанадағы ""Жаннұр"" сауда орталығының аумағында ірі өрт болды. Бұл туралы Tengrinews.kz тілшісіне куәгерлер хабарлады. "
904,"Қарағанды облысында өрттен үш бала мен бір ер адам қаза тапты. Олар иіс газына уланған, - деп хабарлайды Tengrinews.kz тілшісі облыстық"
905,"""Абу Даби Плаза"" жатақханаларының аумағы түтінге оранды, - деп хабарлайды Tengrinews.kz тілшісі. "
906,"Ақтөбеде үйдің ауласында Toyota Camry өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі."
907,"Солтүстік Қазақстан облысы Мамлют ауданынының 62 жастағы тұрғынына ""Адам өлтіру"" бабы бойынша күдікке ілінді, - деп хабарлайды Tengrinews.kz"
