,0
1623,Жазылсын ішкі-тысқы дерт
1624,Болмаса өмірді маған көп көрсең
1625,Лағнет деп мені жек көрсең
1626,Өлейін тез өлейін
1627,Келсін ібіліс у берсін!
1628,Түсірме қысым жаныма
1629,Тұншықтым ғой қаныма!
1630,Ием болсаң Жаратқан
1631,Салсаңшы құлақ зарыма
1632,Берді Тәңірім тілегім
1633,Қуан енді жүрегім!
1634, періште не біліс
1635,Келеді ұшып - керегім!
1636,Сауытты оң жақ қолыңа ал!
1637,Сауытта жұмақ суы бар
1638,Әйтеуір азап тоқталады
1639, тамұқтың уы бар!»
1640,Жаралы құба жонда кім зарлаған
1641,Қансырап қанын жұтып кім сарнаған
1642,Қайғылы  даланы күңіренткен
1643,Зарына адам шыдап тұра алмаған
1644,Бұл - қазақ Тәңіріге зар еткен қазақ!
1645,Қиналып қанды азап шеккен қазақ
1646,Әйтеуір қанды азаптан құтқарар деп
1647,Оқыған азаматын күткен қазақ
1648,Азамат! Анау қазақ қаным десең
1649,Жұмақтың суын апар жаным десең
1650,Болмаса ібіліс бол да у алып бар
1651,Тоқтатам тұншықтырып зарын десең!
1652,Мағжан Жұмабаев
1653,Мағжан Жұмабаев өлеңдері
1654,өлеңдер
1655,Қазақша өлең
1656,өткен
1657,аяулы
1658,өткен - аяулы
1659, 
1660,Өнер-білім қайтсе табылар
1661,Ер жігіт өнер табар ерте қуса
1662,Ерініп шаршамастай белін буса
1663,ЬІртың-жыртың жоқ-барға көңіл бермей
1664,Періште боп анадан қайта туса!
1665,Жақын туған бауыр деп айналмаса
1666,Қатын-сатын дегенге байланбаса
1667,Тынықпай дамыл алмай ерте де кеш
1668,Ізденсе кідірмесе жайланбаса
1669,Дүниенің қайғысынан зарланбаса
1670,Көз қысып күлгеніне алданбаса
1671,Қақ жарар қара қылды тура бөліп
1672,Айтылған сөз жайынан жалғанбаса
1673,Өсектен ат-тонымен алыс қашса
1674,Естісе ұялғаннан бетін басса
1675,Жамандық - аты өшкірге жақын жүрмей
1676,Аяғын күндік жерден байқап баса
1677,Өзінен басқа жанды кем көрмесе
1678,Құтыртып шабыстырып жел бермесе
1679,Табылмас аузына су тамызушы
1680,Өзінің тар етігін кең көрмесе!
1681,Көзі ашық адамдарға жақын жүрсе
1682,Олардың әрбір сөзін үлгі көрсе
1683,Естіген сөз көргенді бос тастамай
1684,Құлақ тігіп көз салып жиып-терсе
1685,Көңіл көзі ашық жанды дос деп білсе
1686,Мылқау меңіреу наданды қас деп білсе
1687,Бейнеттің мұнарланған шөл даласын
1688,Ұжмақта хорлар тіккен қос деп білсе
1689,Білімсіз қатқан жансыз тас деп білсе
1690,Өнер-білім - қарны ашқа ас деп білсе
1691,Дүниенің теңізінде адасқанға
1692,Тура жол көрсететін бас деп білсе
1693,Осы оймен тура жүрсе бұлтармаса
1694,Басқаға мойын бұрса көз салмаса -
1695,Өнер-білім жер астында болса-дағы
1696,Бір жетер жалықтым деп тастамаса
1697,Мағжан Жұмабаев
1698,Мағжан Жұмабаев өлеңдері
1699,өлеңдер
1700,Қазақша өлең
1701,өнер-білім
1702,қайтсе табылар
1703,өнер-білім қайтсе табылар
1704, 
1705,Өміріме өкпем
1706,Сұм өмір сұлу дүние алдадың ба
1707,Тән арып тамырда қан қалмадың ба
1708,Жалған үшін жан қиып жапа шектім
1709,Еңбегім екі болып жанбадың ба
1710,Жайшылықта жан қиған жақын дүние
1711,Талып тұрсам назарың салмадың ба
1712,Ортекедей орғытып оққа жығып
1713,Жалмауыз жауыз жалған жалмадың ба
1714,Арсыз нәсіп армансыз алдадың ба
1715,Қайрымсыз қанжығаңды қандадың ба
1716,Қомағай қорқау ажал қойның ашып
1717,Қапа мен қайғыға қол жалғадың ба
1718,Алдандым алжастырдың аңғырттандым
1719,Ақылсыз аңқау басым андадың ба
1720,Қимас дос қыспақта боп жылаттың ба
1721,Қайғымен қан жұтқызып сұлаттың ба
1722,Қасіретті қасапшының ешкісіндей
1723,Құрым іліп құдыққа құлаттың ба
1724,Құбылдың құйқылжыдың Құртқа дүние
1725,«Қызықпаймын» десем де шыдаттың ба
1726,Ар-ұят адамдықты арам қылып
1727,Бәрін саған жұмсадым қуанттың ба
1728,Сен үшін жақынымды жат қылып ем
1729,Қайырылып қам көңілімді жұбаттың ба
1730,Мелшиген мейірімсіз меңіреу дүние
1731,Алдап ап айызыңды қандырдың ба
1732,Қазынаны ұрлаған қарақшыдай
1733,Бас салып басқа бұғау салдырдың ба
1734,Жау тонаған адамдай жәудіретіп
1735,Адамзаттық арымды алдырдың ба
1736,Кетеріңе келгенде кәззап дүние
1737,Түлкідей құйрығыңды шалдырттың ба
1738,Қапаста қан азайып қажыр мұқап
1739,Қалашының итіндей қаңғырттың ба
1740,Әзелде алысқа ұшқан дәм мен тұзым
1741,Тәуекел тасқа қондым Тәңірім сақтар
1742,Жерлерге топырақ тартқан сан айналдым
1743,Деген жанмын: «Құнымды Құдай жоқтар!»
1744,Адам басы - Алланың добы болса
1745,Тағдырдан табандатып тиді шоқпар
1746,Жалындым жанталастым жалбарындым
1747,Тимеді ешбір рахым Тәңірім жақтар
1748,Махпуздың тақтайына жазған жұмыс
1749,Бұйрықты жерлеріне барып тоқтар
1750,Басқадан менің жаным бағалы ма
1751,Талай жан тап жолында болды көкпар!
1752,Қиядан сөз табатын ақыл бар ма
1753,Тындайтын бойым балқып нақыл бар ма
1754,Есіл сөзім есепсіз босқа кетсе
1755,Обалы жаулығы жоқ қатындарға!
1756,Мағжан Жұмабаев
1757,Мағжан Жұмабаев өлеңдері
1758,өлеңдер
1759,Қазақша өлең
1760,өміріме өкпем
1761, 
1762,Жарым
1763,Кердең-кердең жүресің сен не таптың
1764,Мен айтайын - айнымайтын жар таптым
1765,Күндіз-түні жар қойнында жатамын
1766,Естімеймін уын-шуын жан-жақтың
1767,Қанша құшсам-дағы сусын қанбаған
1768,Жан жарым бар неге керек мал маған!
1769,Жұрттың бәрі-ақ: «Оңбаған жан!»- дей берсін
1770,Жан жарым бар неге керек ар маған!
1771,Жарым күншіл көз салдырмайд жан-жаққа
1772,Жібермейді жұмысқа да мансапқа
1773,Сондай ерке оны құшып керіліп
1774,Күндіз-түні күңірене бер тек жат та
1775,Әкем маған: «Сауда қылып мал тап!»- дейд
1776,Жарым маған: «Мал деген не тек жат!»- дейд
1777,Елім маған: «Елге еңбек қыл!»- дегенде
1778,Жарым маған: «Жатқан адам бекзат!»- дейд
1779,Жар айтқан соң жаннан жақын көрген жар
1780,Жардың тілін алмауға не дәтім бар!
1781,Тілін алдым - үйден елден айрылдым
1782,Бірі де жоқ - мал да ел де намыс ар
1783,Жар жат дейді жатамын да жатамын
1784, адамдай бос ойға ылғи батамын
1785,Ашылғанда ұйқыдан көз бар ісім -
1786,Қылжалаңдап жоқты-барды шатамын
1787,Әрине енді мені мақтар пенде жоқ
1788,«Жап-жақсы еді жар аздырды-ау!»- дейді көп
1789,Жұрт сөзі не Жан жарымның қойнында
1790,Жата берем: «Жаным жаным жарым!»- деп
1791,Бұл жарым кім Тапшы қәне- «Денсаулық»
1792,Сен дейсің ғой: «Алма бетті ақ жаулық»
1793,Жоқ жолдасым адасасың айтайын:
1794,Жарым менің - аты шулы жалқаулық!
1795,Мағжан Жұмабаев
1796,Мағжан Жұмабаев өлеңдері
1797,өлеңдер
1798,Қазақша өлең
1799,жарым
1800, 
1801,Жарыма
1802,От жұтқан туысқанның халін көріп
1803,Күнәсіз судай аққан қанын көріп
1804,Айрылған ар-намыстан қарындастың
1805,Көз жасы қалың қайғы зарын көріп
1806,Елжіреп жүрек-бауырым ішім еріп
1807,Бейнетке белді буып қолды беріп
1808,Ант етіп айнымасқа ес білгеннен
1809,Байлаулы бауырыма тілеп ерік-
1810,Жан жарым ұзақ қиын түстім жолға
1811,Алдымда түпсіз дария  да ор да
1812,Батпақ шөл: сусыз отсыз қайнаған құм
1813,Ысқырған жылан шаян оң мен солда
1814,Өткелсіз қарлы отты таулар асқар
1815,Мейірімсіз табан тілер қия тастар
1816,Кім білед қуат құрып арып-талып
1817,Төгетін күндер болар ыстық жастар
1818,Сол күнде алтын сәулем қолыңды бер
1819,Жасытпа жолым бастап алдымда жүр
1820,Қара түн қорқынышты қаптағанда
1821,Жарқырап жұлдызым боп төккейсің нұр
1822,Айрылса иманынан көңіл құбыл
1823,Кейін қайт жапа шекпей жазым деп жол
1824,Жан салып тура қайтпас жүрек беріп
1825,Жаңадан жаратып сен Аллам да бол!
1826,Жол алыс жақын үшін жаннан кештім
1827,Бауырдың халін көріп бейнет құштым
1828,Құшақта сүй күл жыла қайраттандыр
1829,Жан жарым ұзақ ауыр жолға түстім
1830,Мағжан Жұмабаев
1831,Мағжан Жұмабаев өлеңдері
1832,өлеңдер
1833,Қазақша өлең
1834,жарыма
1835, 
1836,Жас келін
1837,Жаңа түскен жас келін
1838,Кемпірлерге ас келін
1839,Орамал-шаршы бермесе
1840,Абұйырсыз тас келін
1841,Алғанға қабақ шытпаса
1842,Сонда болар бас келін
1843,Жаңа түскен келіншек
1844,Болмайды тіпті еріншек
1845,Құдайдың берген тоқтығы -
1846, болады ірімшік
1847,Жас келіншек - тоқ қонақ
1848,Болмайды тіпті сұғанақ
1849,Арып-талып жүрсе де
1850,Ойлайтыны жақсы атақ
1851,Бұрқыраған дауылда
1852,Сабап құйған жауында
1853,Ләм деп бір сөз шығармай
1854,Жас келін жүрер сауында
1855,Бірін бірі іздескен
1856,Қараңғыда көздескен
1857,«Басым жерге кіргенше
1858,Жаным - сен!» деп сөздескен
1859,Жас келіннің күйеуі -
1860,Мұңын ашар сүйеуі
1861,Мағжан Жұмабаев
1862,Мағжан Жұмабаев өлеңдері
1863,өлеңдер
1864,Қазақша өлең
1865,жас келін
1866, 
1867,Жас Мағжанға
1868,Мағжан депті біздің Бәкең баласын
1869,Қарашығым бүлдірген бөбек адасым!
1870,Сұрайсың ғой: «Қайдан келдің аға- деп
1871,Енді қайда жол тартып сен барасың»
1872,Бұл сөзіңе мен айтамын қарағым:
1873,Ойдан шықтым ойға тағы барамын
1874,Көптен өзін ұстамап ем қолыма
1875,Тотыққандай болды мынау қаламым
1876,Оқасы жоқ тотықса енді ашылар
1877,Қаламымнан тағы сөзім шашылар
1878,Сен бөбегім ержетерсің өсерсің
1879,Толқындар да толқып-толқып басылар
1880,Мен туғанда ақын ағам келді де
1881,Келіп маған ақ батасын берді де
1882,Өс бөбегім жас балауса құрақтай
1883,Өмір - керуен бір сәт тоқтап көрді ме!
1884,Мағжан Жұмабаев
1885,Мағжан Жұмабаев өлеңдері
1886,өлеңдер
1887,Қазақша өлең
1888,жас Мағжанға
1889,жас мағжанға
